epoch,global_step,step,tmp_loss,tmp_ppl,mean_loss,mean_ppl,n_token_real,n_token_total,epoch_time
1,7800,7800,2.404886245727539,11.07717227935791,2.3241247609572957,10.343050245077645,16660381,17131312,1691.8205869197845
1,7801,7801,2.014781951904297,7.2861456871032715,2.3240851016228015,10.342658334236878,16662923,17133872,1692.055091381073
1,7802,7802,2.1411099433898926,8.508874893188477,2.3240616462762778,10.342423263932938,16665483,17136432,1692.2713062763214
1,7803,7803,2.336520195007324,10.333101272583008,2.324063243116669,10.342422069112205,16668043,17138992,1692.506581544876
1,7804,7804,2.5261800289154053,12.505645751953125,2.3240891455626254,10.342699298854976,16670603,17141552,1692.751400232315
1,7805,7805,2.1222445964813232,8.349859237670898,2.324063281320047,10.342443937493984,16673163,17144112,1692.9614095687866
1,7806,7806,2.618030071258545,13.718412399291992,2.324100945226509,10.342876476694727,16675723,17146672,1693.2068083286285
1,7807,7807,2.242518901824951,9.414854049682617,2.324090494029558,10.342757590911097,16678283,17149232,1693.4477849006653
1,7808,7808,2.444319248199463,10.702105522155762,2.324105894151778,10.34280361985067,16678869,17150000,1693.5926671028137
1,7809,7809,2.231130838394165,9.310388565063477,2.324093986485825,10.34267139456189,16681429,17152560,1693.810916185379
1,7810,7810,2.399534225463867,11.03848934173584,2.3241036471643985,10.342760499177997,16683984,17155120,1694.051609992981
1,7811,7811,1.6483296155929565,5.4729509353637695,2.324017120399793,10.342136964022579,16684342,17155648,1694.1774473190308
1,7812,7812,1.9842278957366943,7.227461338043213,2.323973619026772,10.341738208981486,16684941,17156400,1694.3303921222687
1,7813,7813,2.4528729915618896,11.66761589050293,2.3239901192024677,10.341907932187006,16687498,17158960,1694.5738537311554
1,7814,7814,1.7816169261932373,6.04439640045166,2.3239206998765995,10.341357885913904,16690042,17161520,1694.7981338500977
1,7815,7815,2.3124701976776123,6.159521579742432,2.3239192344936717,10.340822713619795,16692530,17164080,1695.027865409851
1,7816,7816,2.251772880554199,9.517478942871094,2.3239100027145367,10.340717359330512,16695090,17166640,1695.252377986908
1,7817,7817,2.024447441101074,7.312477111816406,2.3238716886713413,10.340329918152479,16695729,17167488,1695.403071641922
1,7818,7818,2.4993677139282227,11.900453567504883,2.323894139231052,10.340529499021015,16697385,17169296,1695.5960810184479
1,7819,7819,2.3249425888061523,10.271723747253418,2.323894273338186,10.34052069808065,16699941,17171856,1695.829077720642
1,7820,7820,2.3218178749084473,10.326353073120117,2.3238940077801313,10.340518886132196,16702486,17174416,1696.070217370987
1,7821,7821,2.537227153778076,9.78304386138916,2.323921288233584,10.340447597765861,16704956,17176976,1696.312715768814
1,7822,7822,2.2980644702911377,9.833769798278809,2.3239179821578975,10.340382813492816,16707507,17179536,1696.5416078567505
1,7823,7823,2.0477449893951416,7.487086296081543,2.3238826749483907,10.340018035109102,16710051,17182096,1696.7660212516785
1,7824,7824,2.55708646774292,10.036513328552246,2.3239124849692003,10.339979238649105,16712386,17184656,1697.008032798767
1,7825,7825,2.265413999557495,8.975275039672852,2.323905008168918,10.3398048132658,16714928,17187216,1697.2469561100006
1,7826,7826,2.202622890472412,8.465021133422852,2.323889508856752,10.33956522429713,16715746,17188176,1697.4068629741669
1,7827,7827,2.1726794242858887,8.734665870666504,2.3238701873534846,10.33936015154558,16718306,17190736,1697.6186945438385
1,7828,7828,2.1613736152648926,5.560021877288818,2.3238494263247267,10.338749529560879,16720761,17193296,1697.8607568740845
1,7829,7829,2.300916910171509,9.985167503356934,2.3238464967748858,10.33870436067659,16723321,17195856,1698.099231004715
1,7830,7830,2.0065805912017822,6.53619384765625,2.3238059723266073,10.33821866511994,16725858,17198416,1698.317388534546
1,7831,7831,2.031862258911133,7.6111907958984375,2.323768687050309,10.337870385698585,16728418,17200976,1698.5377049446106
1,7832,7832,2.23110032081604,8.87480640411377,2.323756853521228,10.337683555921853,16730965,17203536,1698.7662572860718
1,7833,7833,2.160564661026001,8.676037788391113,2.3237360169287236,10.337471394817724,16733525,17206096,1698.9738266468048
1,7834,7834,2.2210702896118164,9.101147651672363,2.3237229101079246,10.337313559538375,16734848,17207616,1699.1680114269257
1,7835,7835,2.5734543800354004,12.883817672729492,2.323754788008094,10.337638617505338,16737393,17210176,1699.4093599319458
1,7836,7836,1.9550573825836182,6.079894542694092,2.3237077302664955,10.337095191331144,16737931,17210912,1699.555820941925
1,7837,7837,1.961113691329956,7.408223628997803,2.3236614574182393,10.336721420075104,16740452,17213472,1699.778037071228
1,7838,7838,2.1554667949676514,8.63192081451416,2.3236399958050646,10.336503887778873,16743012,17216032,1700.0003356933594
1,7839,7839,1.736587643623352,6.368612766265869,2.3235650975718185,10.335997650075184,16743305,17216448,1700.1246027946472
1,7840,7840,2.508875846862793,12.291105270385742,2.323588737162237,10.33624705785938,16745865,17219008,1700.3527126312256
1,7841,7841,2.0151822566986084,6.972607135772705,2.3235493996009535,10.335818022155031,16746503,17219760,1700.5011267662048
1,7842,7842,2.267763137817383,9.543072700500488,2.323542284913824,10.335716919576068,16749043,17222320,1700.7493181228638
1,7843,7843,2.3529999256134033,10.384456634521484,2.32354604130769,10.33572313479093,16751593,17224880,1700.9967093467712
1,7844,7844,2.174373149871826,8.714333534240723,2.3235270214311843,10.33551640399907,16754141,17227440,1701.2185170650482
1,7845,7845,2.5158534049987793,12.373315811157227,2.3235515403480083,10.33577619484649,16756701,17230000,1701.4651069641113
1,7846,7846,2.3724350929260254,8.947649002075195,2.3235577715210582,10.335599250653658,16757633,17231088,1701.63605594635
1,7847,7847,2.5765693187713623,13.15194034576416,2.3235900187231042,10.335958203125632,16760193,17233648,1701.8835940361023
1,7848,7848,2.223568916320801,9.696030616760254,2.323577272310156,10.335876652522042,16762030,17235760,1702.1169393062592
1,7849,7849,1.6484930515289307,5.314137935638428,2.3234912524043483,10.335236777558118,16762195,17236048,1702.2268040180206
1,7850,7850,2.2423768043518066,9.334362030029297,2.323480918037161,10.335109261346176,16764354,17238400,1702.4682395458221
1,7851,7851,2.4250688552856445,10.210854530334473,2.323493859175664,10.335093432718022,16766411,17240768,1702.7104761600494
1,7852,7852,2.551013946533203,12.851080894470215,2.3235228389345934,10.335413899851094,16768971,17243328,1702.938979625702
1,7853,7853,2.2107646465301514,9.020967483520508,2.3235084784923616,10.335246497098122,16771506,17245888,1703.1851422786713
1,7854,7854,2.5190484523773193,12.416779518127441,2.3235333785272383,10.335511559242658,16774066,17248448,1703.4322879314423
1,7855,7855,2.5766079425811768,13.152451515197754,2.3235656009061603,10.335870222338654,16776626,17251008,1703.6538579463959
1,7856,7856,2.3305273056030273,10.283357620239258,2.3235664871830153,10.335863537093319,16779186,17253568,1703.8768141269684
1,7857,7857,2.283327102661133,9.857845306396484,2.3235613650617677,10.335802689558863,16780527,17255104,1704.0662860870361
1,7858,7858,1.9851961135864258,7.672616958618164,2.32351829961039,10.335463732484795,16780894,17255616,1704.1948027610779
1,7859,7859,1.9300041198730469,6.222789764404297,2.3234682214505864,10.334940358347856,16783432,17258176,1704.4280574321747
1,7860,7860,2.2579641342163086,8.956838607788086,2.323459886536827,10.334765005026751,16784301,17259264,1704.5880088806152
1,7861,7861,2.502760410308838,12.190752029418945,2.323482698308299,10.335001135691432,16786861,17261824,1704.8258645534515
1,7862,7862,1.7413926124572754,7.700307369232178,2.3234086504663134,10.3346659755634,16787134,17262208,1704.9453430175781
1,7863,7863,2.264392852783203,9.572747230529785,2.323401144005148,10.334569063995728,16789235,17264544,1705.1780698299408
1,7864,7864,2.3289244174957275,10.372831344604492,2.3234018464435926,10.334573930113063,16791783,17267104,1705.4186453819275
1,7865,7865,2.643737316131592,15.138298988342285,2.3234425808624235,10.335184780196766,16793681,17269248,1705.6400873661041
1,7866,7866,2.415029525756836,11.157370567321777,2.3234542257378075,10.335289317486927,16796241,17271808,1705.8672878742218
1,7867,7867,2.1702449321746826,8.754034042358398,2.3234347483295235,10.33508829342449,16798801,17274368,1706.0708742141724
1,7868,7868,2.0991709232330322,8.159403800964355,2.3234062414240833,10.334811735080464,16801361,17276928,1706.278431892395
1,7869,7869,2.1682941913604736,9.154467582702637,2.323386527132006,10.334661716759115,16802064,17277808,1706.4368357658386
1,7870,7870,2.448397397994995,11.56978988647461,2.3234024136323064,10.334818678020993,16804624,17280368,1706.6778361797333
1,7871,7871,2.3139331340789795,10.114129066467285,2.323401210420165,10.334790636138964,16807184,17282928,1706.9008917808533
1,7872,7872,2.371019124984741,10.70830249786377,2.323407260212385,10.334838090320355,16809744,17285488,1707.1303040981293
1,7873,7873,2.11017107963562,8.246079444885254,2.323380172282942,10.334572750045274,16812304,17288048,1707.3526947498322
1,7874,7874,2.2663979530334473,9.157143592834473,2.323372934607437,10.334423197249999,16814367,17290368,1707.5832052230835
1,7875,7875,2.5147411823272705,12.363408088684082,2.3233972384235053,10.334680878846573,16816927,17292928,1707.8263459205627
1,7876,7876,2.232262134552002,9.320927619934082,2.3233856657119025,10.334552148274012,16819487,17295488,1708.0320410728455
1,7877,7877,2.1025583744049072,8.123238563537598,2.3233576277114825,10.334271382201802,16822027,17298048,1708.2695808410645
1,7878,7878,2.354426383972168,10.536028861999512,2.3233615719486616,10.334296995694222,16824587,17300608,1708.5047330856323
1,7879,7879,2.2367312908172607,8.800230979919434,2.3233505754671775,10.334102267842512,16827044,17303168,1708.746985912323
1,7880,7880,2.5542256832122803,12.861333847045898,2.3233798780573216,10.33442302321492,16829604,17305728,1708.9653062820435
1,7881,7881,2.502906084060669,12.213483810424805,2.323402660570774,10.334661482705682,16832164,17308288,1709.2004985809326
1,7882,7882,1.6543593406677246,5.243651390075684,2.323317767369416,10.334015497412873,16834724,17310848,1709.4030282497406
1,7883,7883,2.1048085689544678,8.205533981323242,2.3232900448118907,10.333745454084266,16837284,17313408,1709.6085133552551
1,7884,7884,1.9347339868545532,7.274982929229736,2.3232407544328524,10.333357433974554,16837737,17314064,1709.7516694068909
1,7885,7885,2.1921377182006836,9.062002182006836,2.323224125432823,10.333196176332244,16840281,17316624,1709.9969282150269
1,7886,7886,2.3626747131347656,8.1834077835083,2.323229128677934,10.332923533543047,16842771,17319184,1710.2379050254822
1,7887,7887,2.3112125396728516,10.533210754394531,2.3232276048903353,10.33294893136461,16844377,17321008,1710.4500374794006
1,7888,7888,2.06750750541687,7.884485721588135,2.3231951819032077,10.332638488457324,16846937,17323568,1710.664743900299
1,7889,7889,2.242187738418579,9.413904190063477,2.3231849121968837,10.33252201605641,16849497,17326128,1710.897331237793
1,7890,7890,1.960625410079956,7.065866947174072,2.3231389545974266,10.332107938851584,16852055,17328688,1711.1090483665466
1,7891,7891,2.031832218170166,7.797713756561279,2.3231020335915424,10.331786722858897,16854603,17331248,1711.3304116725922
1,7892,7892,2.3817381858825684,10.928292274475098,2.323109464354727,10.331862316009527,16857132,17333808,1711.5641191005707
1,7893,7893,2.3212499618530273,9.729950904846191,2.3231092287360626,10.331786047457681,16858491,17335456,1711.763118505478
1,7894,7894,2.3789660930633545,10.800225257873535,2.3231163054957644,10.331845396147713,16861051,17338016,1711.988310098648
1,7895,7895,2.5828440189361572,13.234724998474121,2.3231492074103124,10.332213128552366,16863611,17340576,1712.2061622142792
1,7896,7896,1.5212401151657104,4.45148229598999,2.3230476356443535,10.331468260809165,16863781,17340864,1712.3149473667145
1,7897,7897,2.3818862438201904,10.13556957244873,2.3230550873424507,10.331443450944885,16865228,17342464,1712.5153839588165
1,7898,7898,2.110381603240967,7.061600208282471,2.3230281564213286,10.331029389498429,16866119,17343504,1712.674444437027
1,7899,7899,2.0627448558807373,7.857419967651367,2.3229952008249066,10.330716195092016,16868677,17346064,1712.8888177871704
1,7900,7900,2.365727663040161,10.461456298828125,2.323000610682131,10.33073274656736,16870179,17347792,1713.0886752605438
1,7901,7901,2.039510726928711,5.2787604331970215,2.322964725886719,10.33009325640111,16872678,17350352,1713.319132566452
1,7902,7902,2.3413500785827637,10.396734237670898,2.3229670528520017,10.330101690900701,16875238,17352912,1713.562132358551
1,7903,7903,2.1661622524261475,8.664697647094727,2.3229472091668044,10.329890933618518,16877788,17355472,1713.7929327487946
1,7904,7904,2.2916676998138428,10.013728141784668,2.322943251238252,10.329850928203888,16880330,17358032,1714.033108472824
1,7905,7905,2.1426172256469727,9.1378812789917,2.3229204367107226,10.329700122327216,16881157,17359008,1714.1874883174896
1,7906,7906,2.5107901096343994,12.320497512817383,2.3229442026402514,10.329951962604317,16883717,17361568,1714.4288277626038
1,7907,7907,1.940288782119751,6.519711971282959,2.3228958020052244,10.329470019777183,16884312,17362288,1714.5749082565308
1,7908,7908,2.126554012298584,8.170438766479492,2.3228709706166186,10.329196966627658,16885194,17363344,1714.7423820495605
1,7909,7909,2.3884708881378174,10.466581344604492,2.322879266003255,10.329214339462506,16887739,17365904,1714.9867928028107
1,7910,7910,2.1586947441101074,8.29690170288086,2.3228585068021053,10.328957377439927,16888897,17367280,1715.1766726970673
1,7911,7911,2.203805923461914,9.057019233703613,2.3228434559066136,10.328796576157533,16891457,17369840,1715.38516664505
1,7912,7912,2.4316506385803223,11.37290096282959,2.3228572098166973,10.328928557498282,16894017,17372400,1715.5945498943329
1,7913,7913,2.198626756668091,9.249577522277832,2.3228415082932967,10.328792138004447,16895752,17374416,1715.8140189647675
1,7914,7914,2.6321921348571777,13.904216766357422,2.3228806022685986,10.329243979863206,16898312,17376976,1716.024430513382
1,7915,7915,1.7582577466964722,5.507155895233154,2.322809257454905,10.328634668758248,16898688,17377472,1716.1532144546509
1,7916,7916,2.784722089767456,16.195316314697266,2.3228676166251274,10.329375879326276,16901248,17380032,1716.396918296814
1,7917,7917,2.028412342071533,7.020925045013428,2.322830419142238,10.328957934551855,16902842,17381760,1716.600623846054
1,7918,7918,2.274064064025879,9.709538459777832,2.322824259440947,10.328879695386165,16905402,17384320,1716.839379787445
1,7919,7919,2.2163479328155518,9.173766136169434,2.322810812064511,10.328733810875024,16907962,17386880,1717.0548968315125
1,7920,7920,2.522761106491089,11.857227325439453,2.3228360615018673,10.328926826851102,16909335,17388496,1717.2537651062012
1,7921,7921,2.0502970218658447,7.728020668029785,2.322801650006964,10.328598429608826,16911879,17391056,1717.485589981079
1,7922,7922,2.667325735092163,11.23187255859375,2.3228451450309615,10.328712464974183,16913763,17393184,1717.7118740081787
1,7923,7923,1.9900983572006226,7.464306354522705,2.3228031421544366,10.328350888843099,16914552,17394160,1717.8763880729675
1,7924,7924,2.181072950363159,8.7395658493042,2.3227852537041285,10.328150360629095,16917104,17396720,1718.098067522049
1,7925,7925,1.9198474884033203,6.3413615226745605,2.32273440340563,10.327647232305276,16919637,17399280,1718.332774400711
1,7926,7926,2.758328676223755,15.773458480834961,2.322789367982642,10.328334400917077,16922197,17401840,1718.57555270195
1,7927,7927,2.2725918292999268,10.204421997070312,2.3227830347075114,10.328318767255224,16923568,17403456,1718.7771220207214
1,7928,7928,2.4315943717956543,11.382362365722656,2.322796761380539,10.328451736045242,16926128,17406016,1719.0092408657074
1,7929,7929,2.3865151405334473,10.777739524841309,2.322804798512117,10.328508407057955,16928661,17408576,1719.2479615211487
1,7930,7930,2.144463062286377,6.180879592895508,2.3227823061756023,10.32798531097848,16931158,17411136,1719.478265762329
1,7931,7931,2.362185478210449,10.040397644042969,2.322787275049756,10.327949045194503,16933706,17413696,1719.6984405517578
1,7932,7932,2.308797597885132,10.062317848205566,2.32278551112627,10.327915552419697,16936266,17416256,1719.91343998909
1,7933,7933,2.500321626663208,12.186412811279297,2.322807893389953,10.328149856158838,16938826,17418816,1720.157704591751
1,7934,7934,2.3413422107696533,10.395176887512207,2.322810229746613,10.328158305299308,16941386,17421376,1720.3951003551483
1,7935,7935,2.485724449157715,12.120656967163086,2.3228307634269014,10.328384231523389,16943939,17423936,1720.6407041549683
1,7936,7936,2.49286150932312,12.101490020751953,2.3228521913721942,10.328607685309052,16945510,17425808,1720.857848405838
1,7937,7937,2.3667397499084473,9.72104549407959,2.322857721558502,10.328531127573262,16947761,17428368,1721.1064612865448
1,7938,7938,1.7859939336776733,5.965506076812744,2.3227900809149484,10.327981420498704,16950321,17430928,1721.3200469017029
1,7939,7939,2.509939670562744,12.304187774658203,2.322813657330878,10.328230375695751,16952881,17433488,1721.5686466693878
1,7940,7940,1.97803795337677,7.162792682647705,2.322770229228604,10.327831655744491,16955426,17436048,1721.8074417114258
1,7941,7941,2.412926197052002,11.044730186462402,2.322781583884501,10.327921945231989,16956736,17437568,1722.0166165828705
1,7942,7942,2.5995547771453857,13.362859725952148,2.3228164375796605,10.328304131075171,16959296,17440128,1722.247255563736
1,7943,7943,2.2776565551757812,8.54308795928955,2.3228107513693352,10.328079349386455,16960067,17441056,1722.410926103592
1,7944,7944,2.3636388778686523,10.621001243591309,2.32281589150864,10.328116227378926,16962627,17443616,1722.650916337967
1,7945,7945,2.2510764598846436,9.52236270904541,2.322806860865183,10.328014798184777,16965187,17446176,1722.8705027103424
1,7946,7946,2.222365379333496,8.439352035522461,2.3227942187655564,10.327777081034032,16967218,17448432,1723.1077048778534
1,7947,7947,2.216327428817749,9.200008392333984,2.3227808199749767,10.327635151926469,16969778,17450992,1723.3265421390533
1,7948,7948,2.4503960609436035,11.57788372039795,2.3227968782662773,10.327792475264642,16972333,17453552,1723.573784828186
1,7949,7949,1.986895203590393,6.715150356292725,2.3227546158512453,10.327337940523957,16974764,17456112,1723.8182516098022
1,7950,7950,2.8629117012023926,17.586275100708008,2.322822568686237,10.32825112924709,16977324,17458672,1724.057510137558
1,7951,7951,2.4266958236694336,11.31154727935791,2.3228356345044743,10.328374814297419,16979882,17461232,1724.2949182987213
1,7952,7952,2.6650354862213135,14.422389030456543,2.32287867309732,10.328889719871077,16982442,17463792,1724.5265882015228
1,7953,7953,2.0781774520874023,7.519886016845703,2.3228479008109755,10.328536474938604,16984976,17466352,1724.7642831802368
1,7954,7954,2.1869397163391113,8.185535430908203,2.3228308118905088,10.32826701674119,16985835,17467376,1724.9253215789795
1,7955,7955,2.282973289489746,9.756145477294922,2.3228258008869385,10.328195087958257,16988389,17469936,1725.1719138622284
1,7956,7956,2.1155643463134766,8.244577407836914,2.322799746650034,10.327933162417073,16990943,17472496,1725.390423297882
1,7957,7957,2.4487814903259277,11.506462097167969,2.3228155814594453,10.328081293253517,16993487,17475056,1725.6354477405548
1,7958,7958,2.4062397480010986,10.56796932220459,2.322826065833775,10.328111441302902,16995595,17477392,1725.8684813976288
1,7959,7959,1.7737820148468018,5.947767734527588,2.3227570731156315,10.327561008567695,16998155,17479952,1726.076030254364
1,7960,7960,2.3686938285827637,10.66062068939209,2.3227628447898954,10.327602855493291,17000715,17482512,1726.2979936599731
1,7961,7961,2.561748743057251,13.088177680969238,2.322792868143949,10.32794966137589,17003266,17485072,1726.5378971099854
1,7962,7962,2.4593117237091064,9.945328712463379,2.322810016599616,10.327901599455412,17005301,17487376,1726.7692031860352
1,7963,7963,2.4819045066833496,11.947766304016113,2.322829998324068,10.32810504892848,17007861,17489936,1727.0106909275055
1,7964,7964,2.1484127044677734,8.796075820922852,2.322808094858809,10.327912655455165,17010071,17492336,1727.239443063736
1,7965,7965,1.5194685459136963,4.756734848022461,2.3227072234940493,10.32721311027593,17010321,17492672,1727.3557271957397
1,7966,7966,2.426811695098877,11.607949256896973,2.3227202937353053,10.327373905774564,17011360,17493936,1727.5354738235474
1,7967,7967,2.36155366897583,10.37536907196045,2.3227251686254937,10.327379930776596,17013895,17496496,1727.7775287628174
1,7968,7968,1.9672950506210327,7.336350440979004,2.322680555832974,10.32700450345266,17014183,17496928,1727.9023251533508
1,7969,7969,2.1318154335021973,8.430157661437988,2.3226566018768584,10.326766445365058,17016743,17499488,1728.1267111301422
1,7970,7970,2.435549259185791,11.422088623046875,2.3226707683541212,10.326903893247813,17019303,17502048,1728.3599002361298
1,7971,7971,2.26628041267395,9.603889465332031,2.3226636930271853,10.326813176255603,17021850,17504608,1728.5909571647644
1,7972,7972,2.195282220840454,8.99345874786377,2.322647712413437,10.326645900577722,17024408,17507168,1728.8268043994904
1,7973,7973,2.023015260696411,7.561087131500244,2.322610126807351,10.32629899154999,17026968,17509728,1729.0380539894104
1,7974,7974,2.3446192741394043,10.428008079528809,2.32261288726732,10.326311748239815,17029528,17512288,1729.2600297927856
1,7975,7975,2.5095577239990234,12.335456848144531,2.322636331565882,10.326563710253849,17032083,17514848,1729.501932144165
1,7976,7976,2.4085936546325684,11.082395553588867,2.3226471099136017,10.326658485406618,17034639,17517408,1729.7442123889923
1,7977,7977,1.98295259475708,7.1200056076049805,2.322604520330458,10.326256447683724,17035567,17518496,1729.915488243103
1,7978,7978,2.2967076301574707,9.89163875579834,2.3226012738856574,10.326201963831164,17038127,17521056,1730.1324262619019
1,7979,7979,2.32353138923645,10.210603713989258,2.322601390470685,10.326187474203456,17040687,17523616,1730.3647994995117
1,7980,7980,1.8385766744613647,6.840908050537109,2.3225407281425725,10.325750667658317,17040838,17523872,1730.4744443893433
1,7981,7981,2.118115186691284,7.7418718338012695,2.3225151109068016,10.325426873318234,17042119,17525424,1730.6698939800262
1,7982,7982,2.104807138442993,7.310008525848389,2.322487832624323,10.325049048691312,17044647,17527984,1730.9103116989136
1,7983,7983,2.382085084915161,10.811697006225586,2.3224952990803853,10.325110016864393,17047207,17530544,1731.1408536434174
1,7984,7984,2.555635452270508,12.879481315612793,2.322524503659264,10.325429993226507,17049767,17533104,1731.3834118843079
1,7985,7985,2.2889668941497803,9.888538360595703,2.3225203005518607,10.325375272330636,17052321,17535664,1731.6288290023804
1,7986,7986,2.680601119995117,14.656505584716797,2.3225651447371387,10.325917680635255,17054877,17538224,1731.858421087265
1,7987,7987,2.232766628265381,9.356437683105469,2.322553900244718,10.325796283190035,17057437,17540784,1732.0946383476257
1,7988,7988,2.514143466949463,12.3560209274292,2.322577887920529,10.326050474331169,17059997,17543344,1732.3430728912354
1,7989,7989,2.5367298126220703,13.553794860839844,2.3226046971249232,10.326454548490721,17062063,17545696,1732.5795834064484
1,7990,7990,2.5606327056884766,10.849327087402344,2.322634491593388,10.326519997550543,17063944,17547776,1732.8006365299225
1,7991,7991,2.3372716903686523,10.90427017211914,2.3226363235331595,10.326592306708813,17065730,17549840,1733.0280938148499
1,7992,7992,2.4743523597717285,12.124848365783691,2.322655309396786,10.326817341880766,17068270,17552400,1733.2720873355865
1,7993,7993,2.4514334201812744,11.604972839355469,2.3226714227740115,10.326977271247316,17070830,17554960,1733.4969255924225
1,7994,7994,1.8964307308197021,6.951909065246582,2.322618096026613,10.326555018250193,17071298,17555600,1733.638599872589
1,7995,7995,2.254068613052368,9.526416778564453,2.3226095209099036,10.32645492590097,17073858,17558160,1733.8597729206085
1,7996,7996,2.3740270137786865,10.740560531616211,2.322615952116016,10.326506721473917,17076418,17560720,1734.0824100971222
1,7997,7997,2.3241727352142334,10.256439208984375,2.322616146811251,10.326497958653446,17078967,17563280,1734.3320968151093
1,7998,7998,2.790402889251709,16.287580490112305,2.3226746420897855,10.327243373500446,17081527,17565840,1734.5817782878876
1,7999,7999,2.547206401824951,12.77137565612793,2.3227027155781244,10.327548966434009,17084087,17568400,1734.8314335346222
1,8000,8000,1.8604313135147095,6.090176105499268,2.322644924428973,10.327019228609164,17086633,17570960,1735.0546867847443
1,8001,8001,2.2624762058258057,8.646454811096191,2.3226374033391477,10.326809158056975,17089173,17573520,1735.2963337898254
1,8002,8002,2.409099817276001,11.073832511901855,2.322648209790083,10.326902524305424,17091725,17576080,1735.5226368904114
1,8003,8003,2.416884422302246,11.303288459777832,2.3226599863725017,10.327024542042924,17093681,17578304,1735.7576310634613
1,8004,8004,2.0680501461029053,7.909384250640869,2.3226281720728306,10.326722450290905,17096241,17580864,1735.9701716899872
1,8005,8005,2.384981870651245,11.072122573852539,2.322635962389994,10.326815578742124,17097628,17582480,1736.1690776348114
1,8006,8006,1.8825531005859375,5.3748955726623535,2.3225809863922673,10.326196975368473,17100156,17585040,1736.4156005382538
1,8007,8007,2.0924131870269775,8.979515075683594,2.3225522369794063,10.326028766287823,17100865,17585888,1736.5778279304504
1,8008,8008,2.0739471912384033,7.634361267089844,2.322521188516094,10.32569260199418,17103403,17588448,1736.8268418312073
1,8009,8009,2.0090584754943848,7.27451753616333,2.322482044820662,10.32531158612682,17104411,17589600,1736.990401983261
1,8010,8010,2.0303821563720703,6.148542404174805,2.3224455733649934,10.324790076677205,17106929,17592160,1737.2329576015472
1,8011,8011,2.4953885078430176,11.208483695983887,2.3224671642432053,10.324900400474872,17107801,17593312,1737.405532836914
1,8012,8012,2.528163433074951,12.530471801757812,2.322492840971308,10.32517571833797,17110361,17595872,1737.6465611457825
1,8013,8013,2.3865110874176025,10.871110916137695,2.322500831266671,10.325243858028161,17112921,17598432,1737.882087469101
1,8014,8014,2.2169628143310547,9.148782730102539,2.3224876604171842,10.325097038968142,17115481,17600992,1738.094533443451
1,8015,8015,2.4504806995391846,11.593915939331055,2.3225036315975087,10.325255364261425,17118041,17603552,1738.3256192207336
1,8016,8016,2.0290944576263428,7.698104381561279,2.3224670240898395,10.32492758497475,17119089,17604768,1738.4993155002594
1,8017,8017,2.3811686038970947,10.817537307739258,2.3224743471412124,10.324989038283478,17121649,17607328,1738.723236322403
1,8018,8018,2.065556287765503,8.218757629394531,2.3224423004829395,10.324726317638737,17122542,17608400,1738.8905267715454
1,8019,8019,2.2366416454315186,9.36184024810791,2.3224315994783185,10.324606227083795,17125102,17610960,1739.1422193050385
1,8020,8020,2.0936570167541504,8.114533424377441,2.3224030704120104,10.324330622544236,17127662,17613520,1739.3876156806946
1,8021,8021,2.3080573081970215,10.01430606842041,2.3224012816636046,10.324291966116041,17130219,17616080,1739.628607749939
1,8022,8022,2.272134780883789,9.747061729431152,2.32239501480152,10.324220001244244,17132766,17618640,1739.8834142684937
1,8023,8023,2.5070979595184326,12.292139053344727,2.3224180393520957,10.32446531650878,17135326,17621200,1740.144434928894
1,8024,8024,1.9458019733428955,6.999242782592773,2.322371097302238,10.324050855268107,17137886,17623760,1740.378865480423
1,8025,8025,2.131960153579712,8.24203872680664,2.3223473671248045,10.32379138217134,17140446,17626320,1740.6189105510712
1,8026,8026,2.383047342300415,10.837881088256836,2.32235493098464,10.323855443193905,17143006,17628880,1740.8539731502533
1,8027,8027,2.74889874458313,15.625414848327637,2.322408076239262,10.324515991338078,17145566,17631440,1741.1258571147919
1,8028,8028,2.384467840194702,10.870237350463867,2.3224158076163586,10.32458397705617,17148120,17634000,1741.3817977905273
1,8029,8029,1.9581501483917236,7.086205005645752,2.322370433219345,10.324180591534072,17150680,17636560,1741.6093547344208
1,8030,8030,2.4899134635925293,12.060229301452637,2.3223913004544148,10.324396813817035,17153240,17639120,1741.8664026260376
1,8031,8031,1.9972658157348633,7.3742218017578125,2.3223508116020213,10.324029419668586,17155798,17641680,1742.1003396511078
1,8032,8032,1.6856199502944946,4.746699810028076,2.322271527470368,10.323334944558432,17158338,17644240,1742.3486695289612
1,8033,8033,2.3187196254730225,9.741076469421387,2.3222710852514936,10.3232624522184,17159687,17645760,1742.570386171341
1,8034,8034,2.0001492500305176,6.750411510467529,2.3222309854338388,10.322817680533879,17162230,17648320,1742.8246276378632
1,8035,8035,1.747206211090088,5.8223795890808105,2.3221594115261537,10.32225750651204,17162601,17648896,1742.995308637619
1,8036,8036,2.2931995391845703,9.774791717529297,2.3221558073105544,10.322189371379622,17165146,17651456,1743.2592585086823
1,8037,8037,2.257876396179199,9.487165451049805,2.322147808379353,10.32208546098635,17167699,17654016,1743.5258734226227
1,8038,8038,2.4936413764953613,9.973761558532715,2.322169146387082,10.322042120946229,17168995,17655568,1743.7544784545898
1,8039,8039,2.278735399246216,8.577396392822266,2.322163742835559,10.32182507121643,17171120,17657952,1744.0228579044342
